Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,age,Segment
1965.0,Graduation,Relationship,72190.0,0.0,0.0,79.0,597.0,8.0,67.0,12.0,8.0,24.0,1.0,5.0,6.0,4.0,3.0,59.0,1
1976.0,Graduation,Relationship,7500.0,1.0,0.0,19.0,7.0,0.0,12.0,13.0,7.0,32.0,5.0,4.0,1.0,2.0,9.0,48.0,0
1955.0,Graduation,Relationship,80395.0,0.0,0.0,62.0,445.0,25.0,67.0,80.0,76.0,48.0,1.0,6.0,5.0,12.0,2.0,69.0,1
1976.0,Master,Single,75012.0,0.0,0.0,41.0,294.0,8.0,218.0,12.0,58.0,24.0,1.0,3.0,8.0,11.0,1.0,48.0,1
1965.0,Master,Relationship,56962.0,2.0,1.0,60.0,292.0,3.0,77.0,10.0,3.0,26.0,2.0,6.0,3.0,5.0,7.0,59.0,1
1991.0,Graduation,Relationship,89891.0,0.0,0.0,17.0,412.0,22.0,132.0,59.0,28.0,24.0,1.0,11.0,6.0,8.0,4.0,33.0,1
1949.0,PhD,Single,35946.0,1.0,1.0,24.0,8.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,5.0,75.0,0
1953.0,PhD,Relationship,53593.0,1.0,1.0,60.0,349.0,4.0,78.0,6.0,0.0,43.0,2.0,7.0,2.0,6.0,8.0,71.0,1
1978.0,Graduation,Relationship,66373.0,1.0,1.0,57.0,328.0,9.0,124.0,12.0,24.0,109.0,2.0,4.0,2.0,10.0,3.0,46.0,1
1948.0,PhD,Single,45072.0,1.0,2.0,74.0,144.0,2.0,99.0,7.0,2.0,30.0,5.0,6.0,1.0,4.0,8.0,76.0,0
1973.0,Graduation,Single,89694.0,1.0,1.0,22.0,1126.0,28.0,211.0,37.0,28.0,42.0,3.0,4.0,3.0,4.0,5.0,51.0,1
1949.0,Graduation,Relationship,72025.0,0.0,0.0,46.0,967.0,0.0,67.0,43.0,50.0,0.0,1.0,4.0,8.0,13.0,2.0,75.0,1
1973.0,Graduation,Relationship,67432.0,0.0,1.0,69.0,432.0,79.0,341.0,12.0,8.0,24.0,2.0,8.0,5.0,4.0,4.0,51.0,1
1952.0,Master,Relationship,70545.0,0.0,1.0,29.0,138.0,39.0,63.0,55.0,18.0,21.0,1.0,4.0,1.0,7.0,2.0,72.0,1
1989.0,Foundational,Relationship,17487.0,1.0,0.0,37.0,0.0,0.0,1.0,7.0,4.0,6.0,1.0,1.0,0.0,2.0,7.0,35.0,0
1969.0,Graduation,Relationship,62882.0,0.0,1.0,26.0,509.0,8.0,497.0,78.0,24.0,97.0,2.0,7.0,5.0,6.0,4.0,55.0,1
1953.0,PhD,Single,64108.0,0.0,1.0,8.0,948.0,10.0,86.0,13.0,21.0,21.0,4.0,6.0,9.0,11.0,5.0,71.0,1
1956.0,Master,Relationship,34941.0,1.0,1.0,26.0,39.0,2.0,25.0,4.0,3.0,24.0,2.0,3.0,0.0,3.0,8.0,68.0,0
1950.0,PhD,Single,48767.0,1.0,2.0,79.0,28.0,1.0,21.0,3.0,0.0,10.0,3.0,2.0,1.0,3.0,5.0,74.0,0
1978.0,Foundational,Relationship,38702.0,1.0,0.0,71.0,13.0,11.0,24.0,13.0,8.0,40.0,2.0,3.0,0.0,4.0,6.0,46.0,0
1964.0,Graduation,Relationship,82224.0,0.0,0.0,83.0,307.0,26.0,360.0,12.0,31.0,40.0,1.0,6.0,9.0,5.0,3.0,60.0,1
1952.0,Graduation,Relationship,83844.0,0.0,0.0,57.0,901.0,31.0,345.0,75.0,31.0,24.0,1.0,4.0,4.0,11.0,1.0,72.0,1
1975.0,Foundational,Relationship,17003.0,1.0,0.0,37.0,2.0,5.0,12.0,4.0,8.0,7.0,3.0,2.0,0.0,4.0,5.0,49.0,0
1995.0,Graduation,Single,71163.0,0.0,0.0,30.0,283.0,17.0,372.0,12.0,8.0,44.0,1.0,3.0,8.0,12.0,1.0,29.0,1
1970.0,Graduation,Single,33697.0,1.0,0.0,34.0,4.0,3.0,7.0,0.0,3.0,11.0,1.0,1.0,0.0,2.0,7.0,54.0,0
1954.0,Foundational,Relationship,63564.0,0.0,0.0,0.0,769.0,80.0,252.0,15.0,34.0,65.0,1.0,10.0,10.0,7.0,6.0,70.0,1
1972.0,PhD,Relationship,83443.0,0.0,0.0,89.0,518.0,42.0,67.0,55.0,56.0,84.0,1.0,6.0,10.0,5.0,2.0,52.0,1
1975.0,Graduation,Single,58330.0,0.0,1.0,87.0,445.0,53.0,213.0,104.0,8.0,24.0,1.0,6.0,4.0,13.0,4.0,49.0,1
1969.0,Graduation,Relationship,80952.0,0.0,0.0,20.0,778.0,8.0,67.0,41.0,27.0,44.0,1.0,8.0,5.0,11.0,8.0,55.0,1
1979.0,Graduation,Relationship,75507.0,0.0,0.0,56.0,709.0,8.0,374.0,104.0,80.0,80.0,1.0,8.0,6.0,6.0,3.0,45.0,1
1978.0,Foundational,Relationship,63855.0,0.0,0.0,28.0,359.0,35.0,314.0,93.0,8.0,89.0,1.0,7.0,3.0,13.0,4.0,46.0,1
1972.0,PhD,Relationship,62220.0,0.0,1.0,55.0,799.0,12.0,375.0,16.0,12.0,12.0,5.0,7.0,6.0,5.0,6.0,52.0,1
1964.0,Graduation,Relationship,58512.0,0.0,1.0,25.0,895.0,10.0,101.0,13.0,0.0,24.0,5.0,3.0,4.0,8.0,8.0,60.0,1
1979.0,Master,Relationship,40662.0,1.0,0.0,0.0,40.0,2.0,23.0,0.0,4.0,23.0,2.0,2.0,1.0,3.0,4.0,45.0,0
1959.0,PhD,Relationship,38829.0,0.0,1.0,86.0,76.0,0.0,7.0,0.0,0.0,16.0,1.0,3.0,2.0,2.0,5.0,65.0,0
1981.0,Foundational,Relationship,35523.0,1.0,0.0,8.0,11.0,5.0,22.0,12.0,5.0,11.0,2.0,3.0,0.0,3.0,7.0,43.0,0
1967.0,Graduation,Single,79146.0,1.0,1.0,33.0,245.0,16.0,223.0,21.0,43.0,16.0,2.0,8.0,1.0,8.0,6.0,57.0,1
1988.0,Master,Relationship,78285.0,0.0,0.0,13.0,647.0,8.0,391.0,12.0,67.0,40.0,1.0,6.0,4.0,10.0,3.0,36.0,1
1978.0,PhD,Single,31626.0,1.0,0.0,12.0,39.0,1.0,9.0,2.0,1.0,34.0,1.0,2.0,1.0,2.0,7.0,46.0,0
1977.0,Graduation,Relationship,74985.0,0.0,0.0,8.0,587.0,51.0,67.0,12.0,0.0,86.0,1.0,3.0,6.0,7.0,2.0,47.0,1
1987.0,Graduation,Relationship,67430.0,0.0,0.0,6.0,595.0,8.0,291.0,12.0,8.0,121.0,1.0,11.0,5.0,12.0,6.0,37.0,1
1956.0,Master,Relationship,62058.0,0.0,1.0,52.0,301.0,7.0,74.0,10.0,0.0,58.0,4.0,6.0,1.0,7.0,6.0,68.0,1
1979.0,Graduation,Relationship,72063.0,0.0,1.0,3.0,180.0,32.0,348.0,76.0,32.0,90.0,2.0,5.0,2.0,12.0,2.0,45.0,1
1951.0,PhD,Relationship,78939.0,0.0,0.0,57.0,794.0,8.0,243.0,12.0,0.0,24.0,1.0,8.0,5.0,6.0,3.0,73.0,1
1965.0,Graduation,Single,42720.0,1.0,1.0,9.0,392.0,5.0,91.0,28.0,26.0,112.0,2.0,7.0,3.0,7.0,8.0,59.0,0
1972.0,Graduation,Relationship,33622.0,1.0,1.0,22.0,39.0,1.0,22.0,3.0,4.0,12.0,3.0,2.0,0.0,4.0,7.0,52.0,0
1957.0,PhD,Relationship,6835.0,0.0,1.0,76.0,107.0,2.0,12.0,2.0,2.0,12.0,0.0,0.0,0.0,1.0,6.0,67.0,0
1953.0,Graduation,Relationship,41452.0,1.0,1.0,86.0,13.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,7.0,71.0,0
1965.0,PhD,Single,40760.0,0.0,1.0,64.0,70.0,0.0,17.0,0.0,0.0,6.0,2.0,2.0,1.0,3.0,6.0,59.0,0
1955.0,Master,Single,51124.0,1.0,1.0,79.0,26.0,1.0,11.0,0.0,1.0,4.0,2.0,1.0,0.0,3.0,3.0,69.0,1
1971.0,Graduation,Single,72258.0,0.0,1.0,28.0,522.0,0.0,522.0,12.0,8.0,24.0,2.0,6.0,9.0,5.0,2.0,53.0,1
1974.0,PhD,Single,71466.0,0.0,0.0,86.0,412.0,12.0,546.0,78.0,8.0,0.0,1.0,4.0,4.0,10.0,1.0,50.0,1
1976.0,Graduation,Relationship,36283.0,1.0,1.0,42.0,6.0,5.0,5.0,8.0,0.0,5.0,2.0,1.0,0.0,3.0,4.0,48.0,0
1970.0,Graduation,Single,20587.0,1.0,0.0,39.0,2.0,3.0,6.0,4.0,1.0,9.0,1.0,1.0,1.0,2.0,7.0,54.0,0
1972.0,Graduation,Relationship,30467.0,1.0,0.0,8.0,1.0,3.0,8.0,2.0,5.0,5.0,1.0,1.0,0.0,2.0,7.0,52.0,0
1972.0,Graduation,Relationship,31590.0,1.0,0.0,40.0,6.0,2.0,15.0,6.0,6.0,3.0,1.0,1.0,0.0,3.0,8.0,52.0,0
1986.0,Foundational,Relationship,20425.0,1.0,0.0,5.0,4.0,12.0,5.0,3.0,16.0,17.0,2.0,2.0,0.0,3.0,7.0,38.0,0
1968.0,PhD,Single,42564.0,0.0,1.0,28.0,324.0,48.0,186.0,39.0,18.0,24.0,6.0,6.0,8.0,4.0,7.0,56.0,0
1978.0,Master,Relationship,43783.0,1.0,0.0,22.0,327.0,9.0,125.0,25.0,4.0,24.0,6.0,7.0,1.0,8.0,7.0,46.0,0
1976.0,Graduation,Single,40780.0,0.0,1.0,30.0,229.0,27.0,71.0,13.0,3.0,34.0,4.0,7.0,1.0,5.0,9.0,48.0,0
1945.0,Master,Relationship,62847.0,0.0,0.0,45.0,521.0,8.0,67.0,80.0,76.0,61.0,1.0,3.0,6.0,4.0,2.0,79.0,1
1957.0,PhD,Relationship,82017.0,0.0,0.0,58.0,184.0,23.0,446.0,30.0,23.0,23.0,1.0,5.0,4.0,7.0,2.0,67.0,1
1950.0,Graduation,Single,16813.0,0.0,0.0,49.0,4.0,8.0,11.0,12.0,2.0,13.0,1.0,2.0,0.0,3.0,7.0,74.0,0
1978.0,Graduation,Relationship,51267.0,1.0,1.0,37.0,183.0,2.0,64.0,7.0,2.0,12.0,4.0,3.0,3.0,5.0,4.0,46.0,1
1961.0,Graduation,Single,46524.0,0.0,1.0,70.0,31.0,19.0,35.0,26.0,14.0,52.0,2.0,1.0,1.0,5.0,3.0,63.0,0
1962.0,Master,Single,45183.0,0.0,0.0,33.0,219.0,3.0,60.0,12.0,9.0,12.0,1.0,4.0,1.0,7.0,7.0,62.0,0
1965.0,Foundational,Single,60161.0,0.0,1.0,17.0,584.0,44.0,212.0,46.0,8.0,24.0,3.0,11.0,4.0,8.0,8.0,59.0,1
1973.0,Graduation,Relationship,73926.0,0.0,0.0,54.0,627.0,8.0,67.0,12.0,8.0,15.0,1.0,6.0,5.0,12.0,3.0,51.0,1
1968.0,Graduation,Relationship,19329.0,1.0,0.0,39.0,24.0,1.0,16.0,12.0,2.0,5.0,3.0,4.0,0.0,3.0,8.0,56.0,0
1970.0,Master,Relationship,61872.0,0.0,1.0,81.0,330.0,5.0,159.0,36.0,27.0,16.0,4.0,4.0,4.0,9.0,4.0,54.0,1
1956.0,Graduation,Single,46984.0,1.0,1.0,71.0,19.0,1.0,10.0,2.0,1.0,8.0,1.0,1.0,0.0,3.0,5.0,68.0,0
1951.0,Graduation,Relationship,34838.0,1.0,1.0,62.0,28.0,23.0,29.0,29.0,14.0,47.0,3.0,2.0,1.0,4.0,6.0,73.0,0
1944.0,PhD,Single,82716.0,0.0,0.0,8.0,606.0,8.0,228.0,15.0,8.0,22.0,1.0,6.0,8.0,13.0,2.0,80.0,1
1958.0,Graduation,Relationship,48192.0,0.0,0.0,76.0,1039.0,43.0,204.0,12.0,58.0,29.0,3.0,2.0,8.0,12.0,8.0,66.0,0
1976.0,Master,Relationship,49681.0,0.0,2.0,66.0,411.0,0.0,26.0,0.0,0.0,21.0,6.0,7.0,1.0,7.0,7.0,48.0,0
1971.0,Master,Relationship,56850.0,0.0,1.0,83.0,34.0,1.0,19.0,2.0,7.0,0.0,1.0,1.0,1.0,3.0,2.0,53.0,1
1957.0,Graduation,Relationship,55267.0,0.0,1.0,28.0,161.0,28.0,136.0,32.0,3.0,45.0,4.0,3.0,4.0,6.0,3.0,67.0,1
1972.0,Graduation,Relationship,59666.0,1.0,1.0,87.0,623.0,53.0,178.0,23.0,17.0,24.0,2.0,3.0,2.0,8.0,8.0,52.0,1
1972.0,Graduation,Single,72504.0,0.0,1.0,43.0,604.0,26.0,470.0,12.0,8.0,94.0,2.0,5.0,9.0,6.0,2.0,52.0,1
1981.0,Graduation,Relationship,26872.0,0.0,0.0,0.0,3.0,10.0,8.0,3.0,16.0,32.0,1.0,1.0,1.0,2.0,6.0,43.0,0
1972.0,Graduation,Single,21359.0,1.0,0.0,1.0,12.0,2.0,17.0,6.0,1.0,10.0,2.0,2.0,0.0,3.0,8.0,52.0,0
1975.0,Graduation,Single,73170.0,0.0,0.0,1.0,184.0,8.0,256.0,50.0,30.0,32.0,1.0,5.0,4.0,6.0,2.0,49.0,1
1955.0,Master,Relationship,52750.0,0.0,1.0,72.0,393.0,0.0,239.0,90.0,69.0,69.0,6.0,5.0,7.0,9.0,4.0,69.0,1
1986.0,PhD,Relationship,91820.0,0.0,0.0,72.0,410.0,73.0,67.0,76.0,8.0,30.0,0.0,5.0,5.0,12.0,1.0,38.0,1
1970.0,PhD,Relationship,65968.0,0.0,1.0,12.0,376.0,9.0,83.0,19.0,4.0,4.0,2.0,5.0,4.0,7.0,3.0,54.0,1
1976.0,Graduation,Relationship,30772.0,1.0,1.0,89.0,7.0,2.0,4.0,2.0,1.0,4.0,1.0,1.0,0.0,2.0,6.0,48.0,0
1954.0,Graduation,Single,22507.0,0.0,0.0,67.0,68.0,0.0,226.0,51.0,8.0,68.0,3.0,10.0,2.0,4.0,9.0,70.0,0
1972.0,Graduation,Relationship,65685.0,0.0,1.0,54.0,642.0,14.0,49.0,0.0,7.0,57.0,1.0,9.0,2.0,9.0,5.0,52.0,1
1978.0,Foundational,Relationship,25804.0,1.0,0.0,34.0,8.0,7.0,9.0,13.0,6.0,12.0,2.0,2.0,0.0,3.0,8.0,46.0,0
1980.0,PhD,Single,76412.0,0.0,0.0,15.0,840.0,53.0,67.0,23.0,71.0,17.0,1.0,5.0,4.0,8.0,3.0,44.0,1
1972.0,Graduation,Relationship,22063.0,1.0,0.0,43.0,7.0,10.0,13.0,3.0,11.0,11.0,2.0,2.0,0.0,3.0,7.0,52.0,0
1961.0,Graduation,Single,57091.0,0.0,0.0,0.0,464.0,5.0,64.0,7.0,0.0,37.0,1.0,7.0,3.0,7.0,5.0,63.0,1
1963.0,Graduation,Relationship,22419.0,0.0,0.0,74.0,30.0,3.0,47.0,19.0,21.0,42.0,1.0,3.0,2.0,2.0,8.0,61.0,0
1959.0,Graduation,Relationship,87771.0,0.0,1.0,61.0,173.5,38.0,287.0,50.0,57.0,33.0,1.0,5.0,10.0,4.0,6.0,65.0,1
1959.0,Foundational,Single,78353.0,0.0,1.0,51.0,752.0,8.0,476.0,39.0,8.0,34.0,1.0,10.0,2.0,11.0,8.0,65.0,1
1962.0,Graduation,Single,37859.0,1.0,2.0,75.0,22.0,1.0,8.0,2.0,1.0,2.0,2.0,1.0,0.0,3.0,8.0,62.0,0
1958.0,PhD,Single,80995.0,0.0,1.0,83.0,860.0,28.0,409.0,73.0,56.0,56.0,1.0,8.0,9.0,4.0,4.0,66.0,1
1984.0,Graduation,Relationship,16529.0,1.0,0.0,23.0,3.0,0.0,5.0,13.0,0.0,1.0,1.0,1.0,0.0,3.0,6.0,40.0,0
1976.0,PhD,Single,55412.0,1.0,1.0,65.0,10.0,5.0,28.0,11.0,1.0,8.0,1.0,2.0,0.0,3.0,5.0,48.0,1
1967.0,PhD,Relationship,56575.0,0.0,2.0,42.0,421.0,5.0,90.0,0.0,16.0,10.0,3.0,7.0,3.0,7.0,5.0,57.0,1
1980.0,Foundational,Relationship,25130.0,1.0,0.0,10.0,2.0,5.0,7.0,0.0,18.0,18.0,2.0,2.0,0.0,3.0,7.0,44.0,0
1956.0,Graduation,Relationship,71391.0,0.0,1.0,50.0,336.0,8.0,274.0,46.0,8.0,24.0,5.0,6.0,5.0,12.0,3.0,68.0,1
1972.0,Master,Single,49494.0,1.0,0.0,46.0,191.0,9.0,97.0,0.0,6.0,82.0,2.0,6.0,1.0,5.0,7.0,52.0,0
1980.0,Foundational,Single,45889.0,0.0,1.0,42.0,31.0,0.0,6.0,0.0,1.0,8.0,1.0,1.0,0.0,3.0,6.0,44.0,0
1977.0,Graduation,Single,56628.0,0.0,1.0,30.0,479.0,5.0,82.0,7.0,17.0,24.0,2.0,7.0,6.0,5.0,5.0,47.0,1
1950.0,Graduation,Relationship,34026.0,1.0,1.0,11.0,18.0,6.0,15.0,12.0,8.0,17.0,3.0,2.0,1.0,3.0,5.0,74.0,0
1974.0,Graduation,Relationship,40049.0,0.0,1.0,61.0,91.0,65.0,52.0,10.0,44.0,28.0,3.0,3.0,2.0,6.0,5.0,50.0,0
1988.0,Graduation,Single,34176.0,1.0,0.0,12.0,5.0,7.0,24.0,19.0,14.0,20.0,4.0,3.0,0.0,4.0,6.0,36.0,0
1981.0,Graduation,Relationship,19419.0,1.0,0.0,76.0,2.0,14.0,28.0,16.0,3.0,7.0,4.0,4.0,0.0,3.0,9.0,43.0,0
1960.0,Foundational,Relationship,82504.0,0.0,0.0,2.0,362.0,50.0,431.0,12.0,35.0,54.0,1.0,3.0,6.0,7.0,1.0,64.0,1
1970.0,Graduation,Relationship,81205.0,0.0,0.0,43.0,724.0,74.0,67.0,97.0,55.0,24.0,1.0,5.0,6.0,7.0,2.0,54.0,1
1991.0,Foundational,Single,61618.0,0.0,0.0,27.0,605.0,8.0,399.0,0.0,45.0,24.0,2.0,3.0,6.0,8.0,3.0,33.0,1
1956.0,Master,Single,55284.0,0.0,1.0,60.0,547.0,7.0,140.0,0.0,7.0,63.0,3.0,7.0,5.0,8.0,5.0,68.0,1
1963.0,Graduation,Single,49980.0,0.0,1.0,79.0,104.0,1.0,54.0,13.0,9.0,14.0,2.0,3.0,1.0,5.0,5.0,61.0,0
1974.0,Graduation,Single,49166.0,0.0,1.0,17.0,224.0,2.0,25.0,7.0,0.0,110.0,2.0,5.0,3.0,3.0,6.0,50.0,0
1954.0,PhD,Relationship,65324.0,0.0,1.0,0.0,384.0,0.0,102.0,21.0,32.0,5.0,3.0,6.0,2.0,9.0,4.0,70.0,1
1957.0,Foundational,Relationship,82347.0,0.0,0.0,38.0,556.0,54.0,67.0,12.0,8.0,63.0,1.0,7.0,7.0,10.0,3.0,67.0,1
1966.0,PhD,Relationship,30843.0,1.0,1.0,43.0,24.0,0.0,2.0,0.0,0.0,9.0,2.0,1.0,1.0,2.0,5.0,58.0,0
1974.0,PhD,Relationship,46374.0,0.0,1.0,1.0,408.0,0.0,21.0,0.0,0.0,17.0,3.0,7.0,1.0,7.0,8.0,50.0,0
1979.0,Graduation,Single,60474.0,0.0,1.0,25.0,265.0,8.0,303.0,12.0,9.0,24.0,2.0,10.0,2.0,12.0,7.0,45.0,1
1973.0,Master,Relationship,38576.0,0.0,1.0,2.0,34.0,0.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,7.0,51.0,0
1985.0,Graduation,Relationship,55357.0,2.0,0.0,66.0,374.0,64.0,116.0,84.0,25.0,64.0,3.0,6.0,2.0,11.0,5.0,39.0,1
1966.0,Graduation,Relationship,37758.0,1.0,1.0,49.0,27.0,2.0,10.0,0.0,0.0,1.0,2.0,1.0,0.0,3.0,8.0,58.0,0
1989.0,Foundational,Relationship,85710.0,0.0,0.0,5.0,600.0,20.0,350.0,29.0,30.0,33.0,1.0,6.0,9.0,10.0,2.0,35.0,1
1969.0,Graduation,Relationship,23228.0,1.0,0.0,71.0,13.0,2.0,18.0,6.0,1.0,0.0,2.0,2.0,0.0,3.0,8.0,55.0,0
1969.0,Master,Relationship,44602.0,1.0,1.0,35.0,167.0,2.0,89.0,0.0,0.0,34.0,6.0,6.0,1.0,4.0,8.0,55.0,0
1989.0,Foundational,Relationship,38683.0,1.0,0.0,80.0,46.0,35.0,69.0,84.0,41.0,66.0,6.0,4.0,1.0,6.0,7.0,35.0,0
1975.0,Foundational,Single,49514.0,1.0,0.0,61.0,88.0,39.0,78.0,58.0,13.0,93.0,2.0,6.0,1.0,4.0,7.0,49.0,0
1973.0,PhD,Relationship,57906.0,0.0,1.0,29.0,243.0,11.0,119.0,10.0,3.0,15.0,3.0,4.0,2.0,8.0,4.0,51.0,1
1966.0,Master,Single,43456.0,0.0,1.0,0.0,275.0,11.0,68.0,25.0,7.0,7.0,3.0,5.0,1.0,8.0,5.0,58.0,0
1986.0,Master,Single,19485.0,2.0,0.0,80.0,6.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,7.0,38.0,0
1978.0,Graduation,Relationship,53172.0,0.0,1.0,54.0,121.0,62.0,90.0,68.0,20.0,125.0,3.0,2.0,3.0,8.0,3.0,46.0,1
1979.0,Graduation,Relationship,30545.0,1.0,0.0,71.0,4.0,12.0,15.0,19.0,7.0,12.0,2.0,2.0,0.0,3.0,7.0,45.0,0
1983.0,PhD,Relationship,70123.0,0.0,0.0,27.0,173.5,0.0,396.0,23.0,0.0,0.0,1.0,5.0,7.0,4.0,3.0,41.0,1
1959.0,Graduation,Single,62450.0,0.0,1.0,61.0,515.0,47.0,267.0,62.0,66.0,38.0,2.0,5.0,5.0,4.0,3.0,65.0,1
1976.0,Graduation,Relationship,21675.0,1.0,0.0,55.0,4.0,0.0,16.0,17.0,4.0,4.0,3.0,4.0,0.0,3.0,7.0,48.0,0
1981.0,Foundational,Single,42395.0,1.0,1.0,35.0,48.0,13.0,57.0,24.0,15.0,25.0,4.0,3.0,1.0,4.0,7.0,43.0,0
1978.0,Master,Relationship,61346.0,1.0,0.0,34.0,562.0,58.0,168.0,43.0,16.0,24.0,1.0,5.0,7.0,10.0,3.0,46.0,1
1971.0,Master,Single,42835.0,1.0,1.0,64.0,379.0,4.0,93.0,12.0,9.0,98.0,2.0,6.0,6.0,4.0,6.0,53.0,0
1983.0,Graduation,Relationship,39922.0,1.0,0.0,30.0,29.0,12.0,59.0,19.0,1.0,36.0,2.0,3.0,0.0,4.0,8.0,41.0,0
1956.0,Master,Single,86424.0,0.0,0.0,12.0,387.0,68.0,67.0,89.0,45.0,68.0,1.0,6.0,9.0,12.0,1.0,68.0,1
1972.0,Graduation,Single,24762.0,1.0,0.0,16.0,6.0,10.0,12.0,3.0,15.0,40.0,3.0,3.0,1.0,2.0,8.0,52.0,0
1975.0,Graduation,Relationship,35797.0,0.0,1.0,16.0,27.0,1.0,14.0,4.0,1.0,21.0,2.0,2.0,0.0,3.0,8.0,49.0,0
1975.0,Graduation,Single,36627.0,2.0,0.0,78.0,9.0,1.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,5.0,49.0,0
1981.0,Foundational,Relationship,51111.0,1.0,1.0,83.0,22.0,0.0,19.0,6.0,5.0,3.0,2.0,2.0,0.0,3.0,6.0,43.0,1
1970.0,PhD,Relationship,82072.0,0.0,0.0,67.0,889.0,55.0,67.0,12.0,8.0,24.0,1.0,3.0,2.0,13.0,1.0,54.0,1
1953.0,PhD,Single,46231.0,2.0,1.0,87.0,189.0,2.0,55.0,0.0,5.0,12.0,4.0,6.0,1.0,4.0,9.0,71.0,0
1959.0,Graduation,Relationship,42243.0,1.0,1.0,34.0,48.0,0.0,2.0,0.0,0.0,5.0,2.0,2.0,0.0,3.0,7.0,65.0,0
1962.0,Graduation,Relationship,51195.0,1.0,1.0,46.0,230.0,14.0,156.0,82.0,24.0,58.0,2.0,9.0,2.0,5.0,8.0,62.0,1
1978.0,Master,Single,68092.0,0.0,0.0,7.0,852.0,60.0,207.0,78.0,36.0,48.0,2.0,2.0,6.0,10.0,5.0,46.0,1
1973.0,Graduation,Relationship,31814.0,1.0,0.0,73.0,35.0,3.0,20.0,4.0,1.0,20.0,2.0,2.0,0.0,3.0,9.0,51.0,0
1965.0,Master,Single,51390.0,1.0,1.0,54.0,205.0,20.0,47.0,23.0,2.0,56.0,6.0,5.0,2.0,5.0,5.0,59.0,1
1991.0,Foundational,Single,26868.0,1.0,0.0,52.0,0.0,0.0,1.0,8.0,3.0,2.0,1.0,1.0,0.0,2.0,7.0,33.0,0
1943.0,PhD,Single,48948.0,0.0,0.0,53.0,437.0,8.0,206.0,12.0,49.0,42.0,2.0,7.0,10.0,5.0,6.0,81.0,0
1972.0,PhD,Single,55260.0,0.0,1.0,81.0,825.0,8.0,53.0,11.0,0.0,24.0,2.0,8.0,10.0,5.0,6.0,52.0,1
1956.0,Graduation,Relationship,64090.0,0.0,1.0,8.0,316.0,58.0,161.0,76.0,51.0,24.0,1.0,6.0,9.0,4.0,5.0,68.0,1
1974.0,PhD,Relationship,37087.0,1.0,0.0,50.0,194.0,55.0,134.0,15.0,0.0,3.0,3.0,4.0,2.0,8.0,6.0,50.0,0
1986.0,Graduation,Single,21846.0,1.0,0.0,38.0,7.0,17.0,18.0,6.0,10.0,26.0,4.0,4.0,0.0,3.0,8.0,38.0,0
1958.0,Graduation,Relationship,81320.0,0.0,0.0,61.0,183.0,33.0,493.0,59.0,8.0,57.0,1.0,4.0,3.0,10.0,2.0,66.0,1
1970.0,Graduation,Single,54137.0,0.0,1.0,46.0,171.0,0.0,11.0,0.0,1.0,20.0,2.0,4.0,1.0,4.0,6.0,54.0,1
1967.0,Graduation,Relationship,66825.0,0.0,0.0,73.0,243.0,8.0,405.0,29.0,40.0,40.0,1.0,4.0,5.0,6.0,2.0,57.0,1
1973.0,Graduation,Relationship,57100.0,0.0,0.0,19.0,181.0,21.0,69.0,39.0,3.0,96.0,1.0,3.0,3.0,6.0,3.0,51.0,1
1969.0,Graduation,Relationship,58917.0,1.0,2.0,10.0,151.0,7.0,89.0,0.0,7.0,28.0,5.0,4.0,1.0,6.0,5.0,55.0,1
1961.0,Graduation,Single,86429.0,0.0,0.0,10.0,464.0,28.0,67.0,29.0,18.0,37.0,0.0,7.0,4.0,7.0,2.0,63.0,1
1971.0,Graduation,Single,45684.0,1.0,0.0,37.0,5.0,1.0,5.0,10.0,0.0,7.0,1.0,1.0,0.0,2.0,7.0,53.0,0
1986.0,PhD,Relationship,45921.0,0.0,0.0,23.0,102.0,9.0,49.0,24.0,3.0,12.0,1.0,2.0,1.0,6.0,4.0,38.0,0
1966.0,PhD,Single,78420.0,0.0,0.0,75.0,604.0,28.0,67.0,91.0,28.0,28.0,1.0,3.0,10.0,8.0,1.0,58.0,1
1992.0,Graduation,Relationship,75114.0,0.0,0.0,40.0,571.0,12.0,523.0,63.0,60.0,24.0,1.0,3.0,10.0,5.0,2.0,32.0,1
1963.0,PhD,Single,52278.0,0.0,1.0,24.0,953.0,0.0,71.0,0.0,0.0,24.0,6.0,10.0,5.0,10.0,8.0,61.0,1
1972.0,Master,Relationship,35641.0,1.0,0.0,11.0,63.0,3.0,67.0,8.0,9.0,28.0,2.0,3.0,1.0,4.0,7.0,52.0,0
1994.0,Graduation,Single,95529.0,0.0,0.0,29.0,770.0,29.0,67.0,12.0,27.0,24.0,1.0,7.0,3.0,7.0,3.0,30.0,1
