,ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response
606,0.3167247075631753,0.16666666666666666,Graduation,Widow,-0.2694993828832897,0.0,1.0,11-02-2014,1.0,-0.24661810613943808,-0.25,-0.2824074074074074,-0.2127659574468085,-0.25,-0.425531914893617,0.0,-0.75,-0.25,-0.4,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
607,0.539065988034646,-0.7777777777777778,Graduation,Divorced,-0.7595502573828231,2.0,1.0,11-03-2013,0.24,-0.3506763787721124,-0.21875,-0.25,-0.19148936170212766,-0.09375,-0.48936170212765956,-0.5,-0.75,-0.5,-0.4,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
608,-0.5360300026788106,0.2777777777777778,Basic,Married,-0.619540022276408,0.0,1.0,26-10-2012,-0.52,-0.34443288241415193,-0.125,-0.28703703703703703,0.06382978723404255,-0.1875,-0.2765957446808511,0.0,-0.75,-0.5,-0.4,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
609,-0.7983748548977587,-0.2777777777777778,Graduation,Married,0.8966705800897077,0.0,0.0,07-05-2014,0.7,0.4921956295525494,-0.25,2.4305555555555554,2.872340425531915,0.4375,-0.0425531914893617,-0.5,0.5,0.5,0.4,-0.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
610,0.44137869452629697,-0.05555555555555555,Master,Single,-0.7376651916072128,0.0,0.0,19-08-2013,0.5,-0.15088449531737774,0.15625,0.041666666666666664,0.1702127659574468,0.3125,0.3404255319148936,0.0,-0.25,-0.25,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
611,-0.15563889633002947,-1.4444444444444444,Master,Widow,-0.1919232969083958,0.0,0.0,18-07-2013,0.82,-0.023933402705515087,0.53125,-0.06481481481481481,0.0851063829787234,-0.25,-0.2978723404255319,-0.5,-0.25,-0.25,0.4,-0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
612,0.21850165193320834,0.16666666666666666,Basic,Married,-0.9754507962310726,1.0,0.0,11-12-2012,-0.16,-0.35691987513007284,0.0,-0.3055555555555556,-0.1702127659574468,-0.03125,-0.19148936170212766,-0.5,-0.75,-0.5,-0.4,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
613,0.1363514599517814,-0.16666666666666666,Graduation,Married,-0.86719949426533,2.0,1.0,28-10-2013,-0.42,-0.3090530697190427,-0.25,-0.27314814814814814,-0.2127659574468085,-0.25,-0.46808510638297873,0.0,-0.5,-0.5,-0.4,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
614,0.8644521832306455,-0.05555555555555555,PhD,Single,-0.09456937294921582,0.0,0.0,09-11-2012,0.48,0.44849115504682624,2.59375,0.8379629629629629,1.1063829787234043,1.28125,0.3617021276595745,0.5,0.5,0.25,1.6,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
615,-0.42423430663452094,0.2222222222222222,Graduation,Married,-0.16690749269996086,1.0,1.0,26-07-2013,0.78,0.08636836628511967,0.15625,0.09259259259259259,0.10638297872340426,0.28125,0.0,1.5,0.5,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
616,0.6240735779980355,-0.2777777777777778,Master,Single,-0.4693247840091514,2.0,1.0,06-05-2013,0.9,-0.3048907388137357,-0.25,-0.28703703703703703,-0.2553191489361702,-0.25,-0.44680851063829785,0.0,-0.75,-0.5,-0.4,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
617,-0.7064023573533351,0.3333333333333333,PhD,Together,3.34192781239652,1.0,1.0,03-06-2013,-0.36,-0.1841831425598335,-0.21875,-0.2361111111111111,-0.2127659574468085,-0.21875,-0.46808510638297873,-1.0,-1.0,-0.5,-0.8,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618,0.5699616037146173,0.4444444444444444,Graduation,Widow,0.08370209819681508,1.0,1.0,18-03-2013,-0.36,-0.3506763787721124,-0.0625,-0.2638888888888889,-0.1276595744680851,-0.09375,-0.2978723404255319,-0.5,-0.75,-0.5,-0.4,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
619,0.9649968747209572,-0.5555555555555556,Master,Married,-0.6279388301875433,0.0,1.0,17-08-2012,-0.86,0.011446409989594173,0.0,0.07407407407407407,0.14893617021276595,0.09375,0.0425531914893617,1.5,-0.75,0.0,0.8,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
620,-0.47798910617019374,-0.5,PhD,Married,0.09255245492037689,0.0,1.0,11-07-2013,-0.52,0.37148803329864727,-0.25,-0.18518518518518517,-0.0425531914893617,-0.25,-0.19148936170212766,0.5,0.5,-0.25,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
621,0.2647557817662291,0.05555555555555555,Graduation,Single,-0.5945242180679732,0.0,0.0,14-07-2013,0.86,-0.32570239334027057,0.0,-0.25462962962962965,-0.02127659574468085,0.21875,0.1702127659574468,-0.5,-0.5,-0.25,-0.6,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
622,0.9846414858469507,-1.1666666666666667,Graduation,Widow,0.6296547156747644,0.0,0.0,10-03-2014,0.06,0.9396462018730489,0.84375,0.4722222222222222,0.9787234042553191,0.28125,0.23404255319148937,-0.5,0.0,0.25,0.2,-1.25,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
623,0.9374944191445664,0.4444444444444444,2n Cycle,Single,-0.4336825310816099,1.0,0.0,28-12-2013,0.02,-0.34027055150884494,-0.0625,-0.25925925925925924,-0.2553191489361702,-0.125,-0.46808510638297873,-0.5,-0.75,-0.5,-0.4,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
624,0.20082150191981427,-0.8333333333333334,2n Cycle,Married,0.6397995123272826,0.0,0.0,03-06-2013,0.1,0.4505723204994797,0.4375,1.1851851851851851,1.9574468085106382,0.84375,1.7659574468085106,-0.5,0.5,1.5,0.2,-0.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
625,-0.32458255201357267,0.3333333333333333,Graduation,Married,-1.1366236190132153,1.0,0.0,20-01-2013,0.88,-0.34027055150884494,-0.1875,-0.24074074074074073,-0.2127659574468085,-0.21875,-0.3829787234042553,0.0,-0.5,-0.5,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
626,0.8389141887668542,0.2777777777777778,Graduation,Single,0.9878232336915621,0.0,1.0,03-06-2013,0.14,0.08636836628511967,1.71875,2.037037037037037,4.659574468085107,0.71875,3.5319148936170213,-0.5,1.0,0.5,0.4,-0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
627,-0.20707206000535763,-0.5555555555555556,Graduation,Together,0.5897076974020892,0.0,1.0,21-09-2012,-0.42,1.7221644120707595,0.28125,2.337962962962963,1.7234042553191489,3.65625,-0.14893617021276595,2.5,1.75,2.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
628,-0.3552995803196714,0.3888888888888889,PhD,Divorced,-0.5085794274361058,1.0,1.0,06-09-2012,0.9,-0.3215400624349636,0.3125,-0.1574074074074074,0.2553191489361702,-0.21875,-0.3404255319148936,0.5,-0.25,-0.5,-0.4,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
629,-0.07063130636663988,0.3888888888888889,Graduation,Single,-0.6807098347331346,1.0,0.0,18-12-2012,0.54,-0.2757544224765869,-0.09375,0.28703703703703703,-0.0425531914893617,-0.15625,-0.44680851063829785,0.5,0.0,-0.25,-0.2,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
630,0.9408875792481471,0.0,PhD,Married,0.53290285679882,1.0,0.0,19-11-2013,-0.12,2.096774193548387,3.09375,0.6111111111111112,0.574468085106383,0.6875,0.1276595744680851,0.0,0.75,0.25,1.6,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
631,0.7439057058665952,-0.6666666666666666,PhD,Together,0.4246515548330775,0.0,0.0,13-06-2014,-0.06,0.8938605619146722,1.15625,0.6481481481481481,0.5106382978723404,0.3125,0.6382978723404256,-0.5,-0.25,0.5,0.2,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
632,-0.054022680596481826,0.0,2n Cycle,Married,0.3336795207561937,0.0,1.0,15-01-2014,-0.72,-0.09261186264308012,3.78125,0.8888888888888888,3.3191489361702127,3.53125,1.2553191489361701,1.5,0.5,0.25,1.4,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
633,-0.19332083221716226,-0.5555555555555556,2n Cycle,Single,-0.576883711129173,0.0,0.0,15-02-2014,-0.44,-0.34027055150884494,0.5,-0.24074074074074073,0.02127659574468085,-0.21875,0.1276595744680851,-0.5,-0.5,-0.25,-0.4,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
634,0.6187159567818555,0.16666666666666666,Graduation,Single,0.9794244257804269,0.0,0.0,18-04-2013,-0.74,0.708636836628512,0.4375,3.0787037037037037,0.6382978723404256,5.9375,1.1702127659574468,-0.5,0.5,1.25,0.4,-0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
635,0.5362085900526833,-0.4444444444444444,Graduation,Divorced,-0.15893013034709053,2.0,1.0,10-03-2014,-0.92,-0.331945889698231,-0.25,-0.3055555555555556,-0.2553191489361702,-0.25,-0.48936170212765956,-0.5,-0.75,-0.5,-0.6,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
636,0.2654701312617198,-1.0,Graduation,Single,0.999202263764713,0.0,0.0,04-06-2013,0.46,0.44432882414151925,0.375,2.990740740740741,0.5531914893617021,1.4375,2.9574468085106385,-0.5,1.25,2.25,1.2,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
637,-0.8062326993481561,-0.4444444444444444,Graduation,Married,0.14448056834943857,0.0,1.0,08-01-2013,-0.86,-0.10926118626430802,2.96875,0.009259259259259259,-0.0851063829787234,1.125,0.5106382978723404,-0.5,0.0,0.0,0.4,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
638,-0.6342530583087775,-1.1111111111111112,Master,Divorced,0.35336704897799454,0.0,1.0,28-09-2012,0.08,1.647242455775234,1.90625,0.9814814814814815,0.8936170212765957,1.03125,0.9574468085106383,1.5,1.0,0.5,0.8,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
639,-0.8496294311992142,0.05555555555555555,Graduation,Married,0.6715885487221168,0.0,1.0,06-11-2013,0.18,1.1103017689906347,0.40625,0.8472222222222222,1.553191489361702,1.09375,1.0425531914893618,0.0,0.5,0.0,0.6,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
640,-0.2861862666309492,-0.5555555555555556,Graduation,Together,0.36122399831421775,0.0,1.0,05-10-2012,0.58,0.8272632674297606,1.3125,0.3472222222222222,0.44680851063829785,1.3125,2.872340425531915,1.0,0.0,0.75,1.6,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
641,-0.2338601660862577,-1.2222222222222223,PhD,Together,0.7453114181643036,0.0,0.0,13-05-2014,0.16,0.858480749219563,1.8125,2.712962962962963,0.10638297872340426,-0.25,0.0425531914893617,-0.5,0.25,1.75,0.2,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
642,-0.5942494865613002,-0.6111111111111112,PhD,Divorced,0.34551009964177126,0.0,1.0,30-12-2012,-0.24,1.8511966701352758,2.53125,0.16203703703703703,0.0851063829787234,0.125,0.02127659574468085,1.0,1.25,0.5,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
643,-0.449415126350567,-0.3333333333333333,Graduation,Single,-0.1648303681627984,0.0,1.0,07-05-2013,-0.58,0.2736732570239334,-0.15625,-0.18518518518518517,-0.1702127659574468,-0.15625,2.5531914893617023,0.0,0.25,0.5,-0.2,-0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
644,-0.7653361907313153,-1.2777777777777777,Master,Together,0.7902254733736717,0.0,0.0,10-03-2013,0.48,2.1363163371488034,3.03125,3.199074074074074,-0.2553191489361702,1.0625,2.617021276595745,-0.5,0.0,0.0,0.2,-1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
645,-0.19242789534779892,0.05555555555555555,PhD,Married,-0.1480628555946898,1.0,1.0,18-08-2013,0.14,-0.021852237252861603,-0.1875,-0.125,-0.0851063829787234,0.09375,-0.2765957446808511,2.5,-0.25,-0.25,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
646,-0.15135279935708545,0.0,Graduation,Together,1.6282699659833229,0.0,0.0,21-01-2013,-0.26,1.7388137356919875,5.40625,0.1712962962962963,4.042553191489362,0.40625,3.893617021276596,-1.0,1.25,1.5,1.6,-0.75,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
647,-0.37190820608982944,0.0,Master,Divorced,0.11741774285800295,1.0,0.0,13-12-2013,-0.8,-0.10093652445369407,-0.0625,0.027777777777777776,-0.0851063829787234,-0.125,-0.10638297872340426,-0.5,-0.25,-0.25,0.2,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
648,-0.13920885793374407,0.3888888888888889,Master,Married,0.8226767813600651,0.0,1.0,23-05-2014,-0.14,1.1394380853277835,-0.25,0.39351851851851855,2.276595744680851,1.3125,0.5531914893617021,0.5,0.75,1.0,1.4,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
649,0.9767836413965533,-0.6666666666666666,Graduation,Together,0.4667359041512387,0.0,1.0,16-09-2013,-0.42,0.29448491155046824,-0.125,-0.023148148148148147,0.6170212765957447,0.71875,2.595744680851064,0.0,0.75,-0.25,0.4,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
650,-0.21618001607286366,-0.5555555555555556,Master,Single,1.4267587826244017,0.0,0.0,17-02-2014,-0.52,1.7200832466181062,0.34375,2.9814814814814814,2.404255319148936,3.34375,0.2978723404255319,-1.0,0.0,1.0,0.8,-1.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
651,0.22671667113135102,0.8333333333333334,Graduation,Together,-0.6706553478431019,1.0,0.0,27-08-2012,-0.22,-0.32778355879292403,-0.25,-0.23148148148148148,-0.1276595744680851,-0.15625,-0.3829787234042553,0.0,-0.75,-0.5,-0.4,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
652,0.2147513170818823,0.2222222222222222,Graduation,Married,0.48356362322767094,0.0,1.0,12-08-2012,0.28,1.2143600416233091,2.25,0.6944444444444444,0.3617021276595745,2.25,-0.2765957446808511,1.5,1.25,1.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
653,-0.1309938387356014,-1.1111111111111112,PhD,Together,-0.023044041060838676,0.0,1.0,13-04-2014,0.44,-0.29864724245577523,-0.1875,-0.19444444444444445,-0.2553191489361702,-0.21875,-0.3191489361702128,-0.5,-0.75,-0.25,-0.2,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
654,-0.3895883561032235,-0.8333333333333334,Graduation,Divorced,-0.05871639724254192,0.0,1.0,03-08-2012,-0.8,0.09469302809573361,-0.15625,0.1527777777777778,0.2978723404255319,-0.25,-0.14893617021276595,0.0,0.75,-0.25,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
655,0.017233681578712384,0.2777777777777778,Graduation,Divorced,3.0868629398838014,0.0,0.0,07-02-2014,0.64,-0.3590010405827263,-0.21875,-0.3055555555555556,-0.23404255319148937,-0.21875,-0.48936170212765956,-1.0,-1.0,-0.5,-1.0,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
656,-0.5169211536744353,-0.9444444444444444,Graduation,Together,0.2979168548120052,0.0,1.0,04-01-2014,0.76,-0.13007284079084286,-0.15625,-0.18055555555555555,-0.2127659574468085,-0.0625,-0.19148936170212766,0.0,-0.25,-0.25,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
657,-0.8058755246004108,-0.6666666666666666,2n Cycle,Together,-0.7493151509678196,0.0,0.0,22-09-2012,0.86,-0.26742976066597296,1.21875,-0.06944444444444445,0.19148936170212766,0.375,0.02127659574468085,0.0,-0.25,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
658,-0.28422180551834986,-1.2777777777777777,PhD,Together,0.6525632920918751,0.0,1.0,31-08-2013,-0.26,0.4921956295525494,3.25,1.6342592592592593,-0.2553191489361702,2.3125,1.0,-0.5,1.25,0.25,1.6,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
659,0.26457719439235644,-0.2222222222222222,PhD,Single,-0.1399048737168488,1.0,2.0,21-10-2013,0.74,-0.1529656607700312,-0.21875,-0.12962962962962962,-0.1276595744680851,-0.21875,1.1063829787234043,1.0,-0.25,0.0,-0.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
660,-0.9649968747209572,-0.3888888888888889,Graduation,Together,0.14664800264908637,0.0,1.0,07-12-2012,0.68,0.6982310093652445,-0.25,-0.009259259259259259,-0.10638297872340426,0.09375,-0.40425531914893614,1.0,0.75,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
661,0.2919010625948745,0.8333333333333334,Graduation,Married,-0.9451067160360035,1.0,0.0,14-11-2013,0.5,-0.3548387096774194,-0.0625,-0.28703703703703703,-0.2553191489361702,-0.1875,-0.3829787234042553,-0.5,-1.0,-0.5,-0.4,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
662,-0.06688097151531387,0.2777777777777778,Graduation,Widow,0.2091724615430928,0.0,1.0,25-12-2013,0.76,0.5650364203954215,1.40625,0.6759259259259259,1.9574468085106382,2.8125,2.702127659574468,-0.5,0.5,0.5,1.6,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
663,-0.6574694169122243,0.5555555555555556,Basic,Married,-0.7651193594027514,0.0,0.0,07-09-2012,-0.4,-0.35691987513007284,-0.1875,-0.25925925925925924,0.6170212765957447,-0.03125,-0.2765957446808511,-0.5,-0.5,-0.5,-0.4,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
664,0.4828109652647558,-0.7777777777777778,Master,Together,-1.1054065444474548,0.0,0.0,01-01-2013,0.78,-0.35275754422476585,-0.21875,-0.25925925925925924,-0.1276595744680851,-0.1875,-0.46808510638297873,-0.5,-0.75,-0.5,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
665,0.9585677292615412,-0.6111111111111112,Graduation,Married,-0.9841205334296638,0.0,0.0,28-12-2012,0.56,-0.3485952133194589,-0.21875,-0.2777777777777778,0.23404255319148937,-0.125,-0.10638297872340426,-0.5,-0.75,-0.25,-0.6,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
666,0.5885346905973747,0.2222222222222222,PhD,Together,-0.19005689515036575,0.0,1.0,16-05-2013,-0.48,-0.331945889698231,-0.25,-0.2962962962962963,-0.2553191489361702,-0.25,-0.44680851063829785,-0.5,-0.75,-0.5,-0.6,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
667,-0.6199660683989642,0.9444444444444444,Basic,Single,-0.912685511303772,1.0,0.0,25-09-2013,-0.3,-0.3590010405827263,0.0625,-0.25925925925925924,0.14893617021276595,-0.15625,-0.19148936170212766,0.0,-0.5,-0.5,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
668,0.990892043932494,-0.1111111111111111,PhD,Married,-0.6681266744935127,1.0,0.0,09-05-2013,-0.12,-0.30697190426638915,-0.25,-0.2824074074074074,-0.2553191489361702,-0.25,-0.46808510638297873,-0.5,-0.75,-0.5,-0.4,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
669,0.3513706580944727,0.05555555555555555,2n Cycle,Married,0.09959661639423222,1.0,1.0,07-11-2013,0.54,-0.13007284079084286,0.25,-0.1388888888888889,-0.10638297872340426,0.03125,-0.1276595744680851,0.5,-0.25,-0.25,0.0,-0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
670,0.659791052772569,-0.3333333333333333,PhD,Married,0.23849303109666156,0.0,1.0,29-07-2013,0.64,0.5088449531737773,1.65625,1.6712962962962963,1.446808510638298,1.34375,-0.2978723404255319,0.5,0.75,1.5,1.0,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
671,0.878739173140459,-0.4444444444444444,Master,Single,0.23677714560944038,0.0,2.0,08-11-2013,0.76,0.3194588969823101,0.03125,0.25462962962962965,0.14893617021276595,0.1875,1.2553191489361701,1.5,0.25,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
672,0.668899008840075,0.0,Graduation,Widow,0.46206989975616364,0.0,1.0,12-09-2012,-0.32,0.41103017689906346,4.71875,0.5879629629629629,0.9787234042553191,3.0625,2.4893617021276597,1.0,0.0,0.25,0.2,-0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
673,-0.4038753460130369,0.5555555555555556,Graduation,Married,0.7818266654625365,0.0,1.0,16-12-2013,-0.22,0.21123829344432882,1.59375,0.18518518518518517,1.2127659574468086,2.90625,0.7446808510638298,0.0,0.5,0.5,0.6,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
674,-0.4533440485757657,0.2777777777777778,PhD,Single,0.03710226075438755,0.0,1.0,01-12-2012,0.28,1.2809573361082207,-0.25,0.3472222222222222,0.0,0.03125,0.2978723404255319,0.0,-0.5,0.5,0.6,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
675,0.26832752924368247,0.2222222222222222,Graduation,Married,-0.7414582016315964,2.0,0.0,22-05-2014,-0.46,-0.3590010405827263,-0.21875,-0.28703703703703703,-0.2553191489361702,-0.15625,-0.48936170212765956,-0.5,-0.75,-0.5,-0.6,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
676,-0.14028038217698008,-0.3888888888888889,PhD,Married,0.900644209639062,0.0,1.0,30-10-2012,-0.64,1.72840790842872,0.125,0.3611111111111111,0.425531914893617,0.125,0.2553191489361702,0.5,1.5,0.25,0.0,-0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
677,0.79980355388874,0.5,Graduation,Single,0.5706222342635239,0.0,0.0,02-01-2014,0.52,0.02809573361082206,2.28125,0.37962962962962965,0.2765957446808511,1.09375,1.425531914893617,-0.5,-0.5,0.0,1.4,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
678,0.5929993749441914,0.8333333333333334,2n Cycle,Married,-0.4586682320358831,1.0,0.0,16-06-2013,-0.72,-0.2445369406867846,-0.125,0.041666666666666664,0.10638297872340426,-0.21875,-0.1276595744680851,1.0,0.0,-0.25,-0.4,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
679,0.7389052593981605,0.5555555555555556,PhD,Single,0.4188416267798549,0.0,0.0,23-12-2013,-0.6,0.39854318418314255,0.75,0.23148148148148148,0.46808510638297873,3.1875,-0.3829787234042553,-0.5,-0.25,0.25,1.6,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
680,-0.45852308241807305,-0.3888888888888889,Graduation,Divorced,0.5038231132785455,0.0,1.0,18-10-2013,0.04,0.8772112382934444,0.46875,0.25925925925925924,-0.0425531914893617,0.46875,2.765957446808511,0.0,1.0,1.75,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
681,-0.09795517456915796,-0.16666666666666666,Graduation,Divorced,0.5226376471296548,0.0,0.0,30-08-2012,0.64,1.9947970863683664,3.9375,1.4675925925925926,3.4680851063829787,3.9375,1.9361702127659575,-0.5,1.75,0.75,1.6,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
682,-0.9614251272435039,0.6666666666666666,2n Cycle,Together,-0.3113429061681568,0.0,0.0,25-07-2013,-0.34,-0.2903225806451613,0.09375,0.32407407407407407,3.5531914893617023,1.65625,0.44680851063829785,-0.5,1.0,-0.25,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
683,0.8324850433074381,-0.8333333333333334,Graduation,Together,-0.3743490171287516,0.0,1.0,24-10-2013,0.7,-0.11966701352757544,-0.0625,0.06944444444444445,-0.1276595744680851,-0.0625,0.3617021276595745,0.0,-0.25,-0.25,0.2,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
684,0.15510313420841146,-0.16666666666666666,Graduation,Together,0.4333513952858304,0.0,0.0,19-12-2013,0.76,0.8147762747138397,0.75,1.7037037037037037,0.3404255319148936,0.75,0.6382978723404256,-0.5,-0.5,1.5,0.2,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
685,0.8364139655326368,0.3333333333333333,PhD,Divorced,0.45439356994491104,0.0,1.0,07-03-2013,1.0,0.413111342351717,0.3125,0.27314814814814814,0.7446808510638298,1.25,1.148936170212766,0.0,0.25,0.0,1.2,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
686,0.779980355388874,0.1111111111111111,PhD,Single,1.067927993016045,0.0,0.0,12-09-2012,0.94,1.509885535900104,2.9375,3.5694444444444446,2.574468085106383,2.9375,0.3404255319148936,-0.5,0.25,1.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
687,-0.7067595321010804,0.6666666666666666,PhD,Married,3.293943225262651,0.0,0.0,04-08-2012,-0.56,-0.24661810613943808,0.25,7.199074074074074,0.10638297872340426,-0.15625,-0.425531914893617,6.5,-1.0,6.5,-0.8,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
688,0.9480310742030539,1.0555555555555556,PhD,Together,0.7966374665101298,0.0,0.0,16-05-2014,-0.18,1.2206035379812694,1.0,1.912037037037037,-0.2553191489361702,1.0,0.0425531914893617,-0.5,-0.25,0.75,1.4,-1.25,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
689,0.32511831413519066,-0.05555555555555555,PhD,Together,0.5447033324302357,0.0,0.0,30-09-2013,-0.92,0.18002081165452655,2.4375,2.2777777777777777,1.0851063829787233,0.03125,0.9148936170212766,-0.5,0.0,1.0,-0.2,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
